date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,man_conf_case,man_conf_case_rate,man_critical_rate,man_death,man_death_rate,woman_conf_case,woman_conf_case_rate,woman_critical_rate,woman_death,woman_death_rate,age_0-9_conf_case,age_0-9_conf_case_rate,age_0-9_critical_rate,age_0-9_death,age_0-9_death_rate,age_10-19_conf_case,age_10-19_conf_case_rate,age_10-19_critical_rate,age_10-19_death,age_10-19_death_rate,age_20-29_conf_case,age_20-29_conf_case_rate,age_20-29_critical_rate,age_20-29_death,age_20-29_death_rate,age_30-39_conf_case,age_30-39_conf_case_rate,age_30-39_critical_rate,age_30-39_death,age_30-39_death_rate,age_40-49_conf_case,age_40-49_conf_case_rate,age_40-49_critical_rate,age_40-49_death,age_40-49_death_rate,age_50-59_conf_case,age_50-59_conf_case_rate,age_50-59_critical_rate,age_50-59_death,age_50-59_death_rate,age_60-69_conf_case,age_60-69_conf_case_rate,age_60-69_critical_rate,age_60-69_death,age_60-69_death_rate,age_70-79_conf_case,age_70-79_conf_case_rate,age_70-79_critical_rate,age_70-79_death,age_70-79_death_rate,age_over-80_conf_case,age_over-80_conf_case_rate,age_over-80_critical_rate,age_over-80_death,age_over-80_death_rate,var_sequences_total,var_B.1.160_num,var_B.1.160_per,var_B.1.620_num,var_B.1.620_per,var_B.1.258_num,var_B.1.258_per,var_B.1.221_num,var_B.1.221_per,var_B.1.1.302_num,var_B.1.1.302_per,var_B.1.1.277_num,var_B.1.1.277_per,var_B.1.1.519_num,var_B.1.1.519_per,var_B.1.367_num,var_B.1.367_per,var_B.1.177_num,var_B.1.177_per,var_Beta_num,var_Beta_per,var_Alpha_num,var_Alpha_per,var_Gamma_num,var_Gamma_per,var_Delta_num,var_Delta_per,var_Kappa_num,var_Kappa_per,var_Epsilon_num,var_Epsilon_per,var_Eta_num,var_Eta_per,var_Iota_num,var_Iota_per,var_Lambda_num,var_Lambda_per,var_B.1.621_num,var_B.1.621_per,var_S:677P.Pelican_num,var_S:677P.Pelican_per,var_S:677H.Robin1_num,var_S:677H.Robin1_per,var_others_num,var_others_per,var_non_who_num,var_non_who_per,new_people_vaccinated,new_age_over-80_conf_case,new_age_0-9_conf_case,new_age_10-19_conf_case,new_age_20-29_conf_case,new_age_30-39_conf_case,new_age_40-49_conf_case,new_age_50-59_conf_case,new_age_60-69_conf_case,new_age_70-79_conf_case
2021-05-01,123240,606,621.857,1833,2,2.857,2403.783,11.82,12.129,35.752,0.039,0.056,0.95,,,,,,,,,32395,8798176,171.607,0.632,34789,0.679,0.018,55.9,people tested,3638906,3402354,236552,47870,181352,7.1,6.64,0.46,3537,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,61370,49.8,1.48,910,49.65,61870,50.2,1.49,923,50.35,5336,4.33,0,0,0,8622,7,0,0,0,18345,14.89,0.02,3,0.16,16623,13.49,0.04,7,0.38,18269,14.82,0.08,14,0.76,22815,18.51,0.27,62,3.38,18962,15.39,1.14,216,11.78,8895,7.22,5.88,523,28.53,5373,4.36,18.76,1008,54.99,408,0,0,10,2.45,0,0,0,0,,,,,0,0,,,0,0,6,1.47,78,19.12,0,0,1,0.25,7,1.72,19,4.66,0,0,1,0.25,,,,,,,,,286,70.08,296,72.53,40157,26,23,44,74,99,91,126,89,34
2021-05-02,123728,488,620.143,1834,1,2.429,2413.302,9.518,12.096,35.772,0.02,0.047,0.95,,,,,,,,,13451,8811627,171.87,0.262,33485,0.653,0.019,54,people tested,3640781,3403915,236866,1875,180669,7.1,6.64,0.46,3524,58.33,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,3.98,61606,49.79,1.48,911,49.67,62122,50.21,1.49,923,50.33,5368,4.34,0,0,0,8655,7,0,0,0,18405,14.88,0.02,3,0.16,16698,13.5,0.04,7,0.38,18356,14.84,0.08,14,0.76,22909,18.52,0.27,62,3.38,19022,15.37,1.14,216,11.78,8928,7.22,5.86,523,28.52,5387,4.35,18.73,1009,55.02,408,0,0,10,2.45,0,0,0,0,,,,,0,0,,,0,0,6,1.47,78,19.12,0,0,1,0.25,7,1.72,19,4.66,0,0,1,0.25,,,,,,,,,286,70.08,296,72.53,1561,14,32,33,60,75,87,94,60,33
2021-05-03,124269,541,624.429,1840,6,2.857,2423.854,10.552,12.179,35.889,0.117,0.056,0.96,,,,,,,,,14677,8826304,172.156,0.286,33058,0.645,0.019,52.9,people tested,3757524,3490077,267447,116743,173858,7.33,6.81,0.52,3391,52.78,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,61879,49.79,1.48,914,49.67,62390,50.21,1.48,926,50.33,5394,4.34,0,0,0,8702,7,0,0,0,18487,14.88,0.02,3,0.16,16790,13.51,0.04,7,0.38,18439,14.84,0.08,14,0.76,23001,18.51,0.27,62,3.37,19097,15.37,1.13,216,11.74,8951,7.2,5.85,524,28.48,5408,4.35,18.75,1014,55.11,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,86162,21,26,47,82,92,83,92,75,23
2021-05-04,124945,676,610.286,1847,7,3.714,2437.039,13.185,11.904,36.026,0.137,0.072,0.93,,,,,,,,,52755,8879059,173.185,1.029,33423,0.652,0.018,54.8,people tested,3863543,3564857,298686,106019,160604,7.54,6.95,0.58,3133,52.78,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,62247,49.82,1.47,917,49.65,62698,50.18,1.48,930,50.35,5426,4.34,0,0,0,8759,7.01,0,0,0,18585,14.87,0.02,3,0.16,16895,13.52,0.04,7,0.38,18556,14.85,0.08,14,0.76,23117,18.5,0.27,62,3.36,19199,15.37,1.13,216,11.69,8986,7.19,5.85,526,28.48,5422,4.34,18.79,1019,55.17,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,74780,14,32,57,98,105,117,116,102,35
2021-05-05,125519,574,595.429,1851,4,3.714,2448.235,11.196,11.614,36.104,0.078,0.072,0.9,,,,,,,,,36015,8915074,173.888,0.702,32249,0.629,0.018,54.2,people tested,3894195,3570198,323997,30652,128899,7.6,6.96,0.63,2514,52.78,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,62542,49.83,1.47,920,49.7,62977,50.17,1.48,931,50.3,5460,4.35,0,0,0,8797,7.01,0,0,0,18671,14.88,0.02,3,0.16,16978,13.53,0.04,7,0.38,18658,14.86,0.08,14,0.76,23230,18.51,0.27,62,3.35,19270,15.35,1.12,216,11.67,9019,7.19,5.84,527,28.47,5436,4.33,18.8,1022,55.21,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,5341,14,34,38,86,83,102,113,71,33
2021-05-06,126044,525,576.714,1860,9,4.571,2458.475,10.24,11.249,36.279,0.176,0.089,0.91,,,,,,,,,18863,8933937,174.255,0.368,29793,0.581,0.019,51.7,people tested,4025206,3627692,397514,131011,105852,7.85,7.08,0.78,2065,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,62800,49.82,1.47,925,49.73,63244,50.18,1.48,935,50.27,5492,4.36,0,0,0,8849,7.02,0,0,0,18747,14.87,0.02,3,0.16,17047,13.52,0.04,7,0.38,18728,14.86,0.07,14,0.75,23336,18.51,0.27,62,3.33,19349,15.35,1.13,218,11.72,9049,7.18,5.86,530,28.49,5447,4.32,18.84,1026,55.16,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,57494,11,32,52,76,69,70,106,79,30
2021-05-07,126745,701,587.286,1865,5,4.857,2472.148,13.673,11.455,36.377,0.098,0.095,0.97,,,,,,,,,38521,8972458,175.007,0.751,29525,0.576,0.02,50.3,people tested,4150005,3675675,474330,124799,79853,8.09,7.17,0.93,1558,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,63139,49.82,1.47,928,49.76,63606,50.18,1.47,937,50.24,5521,4.36,0,0,0,8907,7.03,0,0,0,18860,14.88,0.02,3,0.16,17158,13.54,0.04,7,0.38,18840,14.86,0.07,14,0.75,23461,18.51,0.26,62,3.32,19453,15.35,1.13,219,11.74,9083,7.17,5.84,530,28.42,5462,4.31,18.86,1030,55.23,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,47983,15,29,58,113,111,112,125,104,34
2021-05-08,127309,564,581.286,1874,9,5.857,2483.149,11.001,11.338,36.552,0.176,0.114,0.98,,,,,,,,,38449,9010907,175.757,0.75,30390,0.593,0.019,52.3,people tested,4189661,3687784,501877,39656,78679,8.17,7.19,0.98,1535,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,63432,49.83,1.47,933,49.79,63877,50.17,1.47,941,50.21,5561,4.37,0,0,0,8956,7.03,0,0,0,18938,14.88,0.02,3,0.16,17240,13.54,0.04,7,0.37,18912,14.86,0.07,14,0.75,23569,18.51,0.28,65,3.47,19529,15.34,1.13,220,11.74,9121,7.16,5.82,531,28.34,5483,4.31,18.86,1034,55.18,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,12109,21,40,49,78,82,72,108,76,38
2021-05-09,127772,463,577.714,1875,1,5.857,2492.179,9.031,11.268,36.572,0.02,0.114,0.98,,,,,,,,,13584,9024491,176.022,0.265,30409,0.593,0.019,52.6,people tested,4194399,3687787,506612,4738,79088,8.18,7.19,0.99,1543,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,63668,49.83,1.47,933,49.76,64104,50.17,1.47,942,50.24,5577,4.36,0,0,0,9009,7.05,0,0,0,19009,14.88,0.02,3,0.16,17304,13.54,0.04,7,0.37,18985,14.86,0.07,14,0.75,23637,18.5,0.27,65,3.47,19604,15.34,1.12,220,11.73,9156,7.17,5.8,531,28.32,5491,4.3,18.85,1035,55.2,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,3,8,16,53,71,64,73,68,75,35
2021-05-10,128283,511,573.429,1879,4,5.571,2502.146,9.967,11.185,36.65,0.078,0.109,1,,,,,,,,,14170,9038661,176.298,0.276,30337,0.592,0.019,52.9,people tested,4285439,3701251,584188,91040,75416,8.36,7.22,1.14,1471,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,63920,49.83,1.46,935,49.76,64361,50.17,1.47,944,50.24,5595,4.36,0,0,0,9050,7.05,0,0,0,19100,14.89,0.02,3,0.16,17384,13.55,0.04,7,0.37,19085,14.88,0.08,15,0.8,23716,18.49,0.27,65,3.46,19667,15.33,1.12,221,11.76,9184,7.16,5.79,532,28.31,5500,4.29,18.84,1036,55.14,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,13464,9,18,41,91,80,100,79,63,28
2021-05-11,128918,635,567.571,1884,5,5.286,2514.532,12.386,11.07,36.747,0.098,0.103,1.02,,,,,,,,,40995,9079656,177.098,0.8,28657,0.559,0.02,50.5,people tested,4374772,3709790,664982,89333,73033,8.53,7.24,1.3,1425,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,64246,49.84,1.46,938,49.79,64671,50.16,1.46,946,50.21,5633,4.37,0,0,0,9089,7.05,0,0,0,19190,14.89,0.02,3,0.16,17472,13.55,0.04,7,0.37,19200,14.89,0.08,15,0.8,23836,18.49,0.27,65,3.45,19754,15.32,1.12,222,11.78,9228,7.16,5.78,533,28.29,5515,4.28,18.84,1039,55.15,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,8539,15,38,39,90,88,115,120,87,44
2021-05-12,129633,715,587.714,1891,7,5.714,2528.478,13.946,11.463,36.884,0.137,0.111,1.06,,,,,,,,,37604,9117260,177.831,0.733,28884,0.563,0.02,49.1,people tested,4463793,3715915,747878,89021,81371,8.71,7.25,1.46,1587,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,64620,49.85,1.45,939,49.66,65012,50.15,1.46,952,50.34,5668,4.37,0,0,0,9153,7.06,0,0,0,19284,14.88,0.02,3,0.16,17586,13.57,0.05,8,0.42,19327,14.91,0.08,15,0.79,23969,18.49,0.27,65,3.44,19848,15.31,1.12,223,11.79,9266,7.15,5.77,535,28.29,5531,4.27,18.84,1042,55.1,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,6125,16,35,64,94,114,127,133,94,38
2021-05-13,130380,747,619.429,1893,2,4.714,2543.048,14.57,12.082,36.923,0.039,0.092,1.08,,,,,,,,,36376,9153636,178.541,0.71,31386,0.612,0.02,50.7,people tested,4550425,3724550,825875,86632,75031,8.88,7.26,1.61,1463,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,64986,49.84,1.45,941,49.71,65393,50.16,1.46,952,50.29,5700,4.37,0,0,0,9213,7.07,0,0,0,19385,14.87,0.02,3,0.16,17697,13.57,0.05,8,0.42,19460,14.93,0.08,15,0.79,24088,18.48,0.27,65,3.43,19967,15.31,1.12,223,11.78,9307,7.14,5.76,536,28.31,5562,4.27,18.75,1043,55.1,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,8635,31,32,60,101,111,133,119,119,41
2021-05-14,131061,681,616.571,1896,3,4.429,2556.331,13.283,12.026,36.981,0.059,0.086,1.06,,,,,,,,,32447,9186083,179.174,0.633,30518,0.595,0.02,49.5,people tested,4641449,3735448,906001,91024,70206,9.05,7.29,1.77,1369,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,65346,49.86,1.44,944,49.79,65714,50.14,1.45,952,50.21,5735,4.38,0,0,0,9274,7.08,0,0,0,19481,14.86,0.02,3,0.16,17806,13.59,0.04,8,0.42,19571,14.93,0.08,15,0.79,24219,18.48,0.27,65,3.43,20051,15.3,1.11,223,11.76,9349,7.13,5.75,538,28.38,5574,4.25,18.73,1044,55.06,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,10898,12,35,61,96,109,111,131,84,42
2021-05-15,131671,610,623.143,1900,4,3.714,2568.229,11.898,12.154,37.059,0.078,0.072,1.05,,,,,,,,,33795,9219878,179.833,0.659,29853,0.582,0.021,47.9,people tested,4672903,3736742,936161,31454,69035,9.11,7.29,1.83,1347,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,65658,49.87,1.44,944,49.68,66012,50.13,1.45,956,50.32,5781,4.39,0,0,0,9317,7.08,0,0,0,19571,14.86,0.02,3,0.16,17888,13.59,0.04,8,0.42,19665,14.94,0.08,15,0.79,24334,18.48,0.27,66,3.47,20134,15.29,1.11,223,11.74,9391,7.13,5.75,540,28.42,5589,4.24,18.7,1045,55,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,1294,15,46,43,90,82,94,115,83,42
2021-05-16,132290,619,645.429,1903,3,4,2580.302,12.074,12.589,37.118,0.059,0.078,1.05,,,,,,,,,15073,9234951,180.127,0.294,30066,0.586,0.021,46.6,people tested,4677898,3736749,941149,4995,69071,9.12,7.29,1.84,1347,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,65994,49.89,1.43,945,49.66,66295,50.11,1.45,958,50.34,5810,4.39,0,0,0,9370,7.08,0,0,0,19686,14.88,0.02,3,0.16,17978,13.59,0.04,8,0.42,19762,14.94,0.08,15,0.79,24440,18.47,0.27,66,3.47,20214,15.28,1.1,223,11.72,9428,7.13,5.73,540,28.38,5601,4.23,18.71,1048,55.07,526,0,0,48,9.13,0,0,0,0,,,,,0,0,,,0,0,9,1.71,168,31.94,0,0,7,1.33,3,0.57,20,3.8,0,0,0,0,,,,,,,,,271,51.52,319,60.65,7,12,29,53,115,90,97,106,80,37
2021-05-17,132818,528,647.857,1904,1,3.571,2590.601,10.299,12.636,37.137,0.02,0.07,1,,,,,,,,,16545,9251496,180.449,0.323,30405,0.593,0.021,46.9,people tested,4791645,3750116,1041529,113747,72315,9.35,7.31,2.03,1410,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,66277,49.9,1.43,946,49.68,66540,50.1,1.44,958,50.32,5841,4.4,0,0,0,9420,7.09,0,0,0,19776,14.89,0.02,3,0.16,18061,13.6,0.04,8,0.42,19843,14.94,0.08,15,0.79,24526,18.47,0.27,66,3.47,20289,15.28,1.1,223,11.71,9453,7.12,5.71,540,28.36,5608,4.22,18.71,1049,55.09,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,13367,7,31,50,90,83,81,86,75,25
2021-05-18,133471,653,650.429,1912,8,4,2603.338,12.737,12.687,37.293,0.156,0.078,0.96,,,,,,,,,40095,9291591,181.232,0.782,30276,0.591,0.021,46.5,people tested,4946004,3762581,1183423,154359,81605,9.65,7.34,2.31,1592,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,66633,49.92,1.43,952,49.79,66837,50.08,1.44,960,50.21,5871,4.4,0,0,0,9476,7.1,0,0,0,19878,14.89,0.02,3,0.16,18161,13.61,0.04,8,0.42,19947,14.95,0.08,15,0.78,24648,18.47,0.27,67,3.5,20384,15.27,1.1,224,11.72,9486,7.11,5.71,542,28.35,5619,4.21,18.74,1053,55.07,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,12465,11,30,56,102,100,104,122,95,33
2021-05-19,134117,646,640.571,1916,4,3.571,2615.938,12.6,12.494,37.371,0.078,0.07,0.94,,,,,,,,,32559,9324150,181.867,0.635,29556,0.576,0.022,46.1,people tested,5040890,3764396,1276494,94886,82442,9.83,7.34,2.49,1608,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,66941,49.91,1.43,954,49.79,67175,50.09,1.43,962,50.21,5902,4.4,0,0,0,9547,7.12,0,0,0,19980,14.9,0.02,3,0.16,18265,13.62,0.04,8,0.42,20070,14.97,0.07,15,0.78,24744,18.45,0.27,67,3.5,20459,15.25,1.09,224,11.69,9519,7.1,5.69,542,28.29,5630,4.2,18.77,1057,55.17,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,1815,11,31,71,102,104,123,96,75,33
2021-05-20,134678,561,614,1922,6,4.143,2626.88,10.942,11.976,37.488,0.117,0.081,0.94,,,,,,,,,14335,9338485,182.146,0.28,26407,0.515,0.023,43,people tested,5264381,3776649,1487732,223491,101994,10.27,7.37,2.9,1989,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,67251,49.94,1.43,959,49.9,67426,50.06,1.43,963,50.1,5948,4.42,0,0,0,9594,7.12,0,0,0,20062,14.9,0.01,3,0.16,18353,13.63,0.04,8,0.42,20168,14.98,0.07,15,0.78,24833,18.44,0.27,67,3.49,20540,15.25,1.1,225,11.71,9544,7.09,5.7,544,28.3,5635,4.18,18.81,1060,55.15,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,12253,5,46,47,82,88,98,89,81,25
2021-05-21,135344,666,611.857,1926,4,4.286,2639.87,12.99,11.934,37.566,0.078,0.084,0.98,,,,,,,,,34479,9372964,182.819,0.673,26697,0.521,0.023,43.6,people tested,5504274,3791070,1713204,239893,123261,10.74,7.39,3.34,2404,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,67597,49.95,1.42,960,49.84,67746,50.05,1.43,966,50.16,5975,4.41,0,0,0,9642,7.12,0,0,0,20193,14.92,0.01,3,0.16,18465,13.64,0.04,8,0.42,20282,14.99,0.07,15,0.78,24933,18.42,0.27,67,3.48,20625,15.24,1.09,225,11.68,9581,7.08,5.69,545,28.3,5647,4.17,18.82,1063,55.19,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,14421,12,27,48,131,112,114,100,85,37
2021-05-22,135929,585,608.286,1931,5,4.429,2651.281,11.41,11.865,37.664,0.098,0.086,1,,,,,,,,,30444,9403408,183.412,0.594,26219,0.511,0.023,43.1,people tested,5545169,3796203,1748966,40895,124609,10.82,7.4,3.41,2430,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,67906,49.96,1.42,963,49.87,68022,50.04,1.42,968,50.13,5999,4.41,0,0,0,9685,7.13,0,0,0,20291,14.93,0.01,3,0.16,18560,13.65,0.04,8,0.41,20382,15,0.07,15,0.78,25034,18.42,0.27,67,3.47,20707,15.23,1.09,225,11.65,9610,7.07,5.67,545,28.22,5660,4.16,18.87,1068,55.31,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,5133,13,24,43,98,95,100,101,82,29
2021-05-23,136467,538,596.714,1934,3,4.429,2661.774,10.494,11.639,37.722,0.059,0.086,1,,,,,,,,,10656,9414064,183.62,0.208,25588,0.499,0.023,42.9,people tested,5548093,3796421,1751672,2924,124314,10.82,7.4,3.42,2425,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,68191,49.97,1.42,965,49.9,68267,50.03,1.42,969,50.1,6034,4.42,0,0,0,9723,7.13,0,0,0,20364,14.92,0.01,3,0.16,18653,13.67,0.04,8,0.41,20474,15,0.07,15,0.78,25129,18.41,0.27,68,3.52,20782,15.23,1.08,225,11.63,9635,7.06,5.66,545,28.18,5664,4.15,18.89,1070,55.33,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,218,4,35,38,73,93,92,95,75,25
2021-05-24,136983,516,595,1938,4,4.857,2671.839,10.065,11.605,37.8,0.078,0.095,0.99,,,,,,,,,18845,9432909,183.988,0.368,25916,0.505,0.023,43.6,people tested,5724928,3868249,1856679,176835,133326,11.17,7.54,3.62,2601,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,68480,50,1.41,965,49.79,68494,50,1.42,973,50.21,6052,4.42,0,0,0,9757,7.13,0,0,0,20447,14.93,0.01,3,0.15,18747,13.69,0.04,8,0.41,20566,15.01,0.07,15,0.77,25222,18.41,0.27,68,3.51,20856,15.23,1.08,225,11.61,9659,7.05,5.64,545,28.12,5668,4.14,18.95,1074,55.42,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,71828,4,18,34,83,94,92,93,74,24
2021-05-25,137682,699,601.571,1940,2,4,2685.473,13.634,11.734,37.839,0.039,0.078,0.97,,,,,,,,,42720,9475629,184.821,0.833,26291,0.513,0.023,43.7,people tested,5896633,3946471,1950162,171705,135804,11.5,7.7,3.8,2649,50,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,68836,50,1.4,965,49.74,68844,50,1.42,975,50.26,6096,4.43,0,0,0,9807,7.12,0,0,0,20551,14.93,0.01,3,0.15,18866,13.7,0.04,8,0.41,20693,15.03,0.07,15,0.77,25350,18.41,0.27,69,3.56,20947,15.21,1.08,226,11.65,9688,7.04,5.63,545,28.09,5682,4.13,18.9,1074,55.36,223,0,0,48,21.52,0,0,0,0,,,,,0,0,,,0,0,1,0.45,73,32.74,0,0,18,8.07,0,0,2,0.9,0,0,0,0,,,,,,,,,81,36.32,129,57.84,78222,14,44,50,104,119,127,128,91,29
